"id","nida","phone_number","quality_status"
"1952","19860708000000001952","+255710001952","VALID"
"1953","20080512000000001953","+255710001953","WARNING"
"1954","20120720000000001954","+255710001954","VALID"
"1955","20130926000000001955","+255710001955","VALID"
"1956","20190511000000001956","+255710001956","VALID"
"1957","20130829000000001957","+255710001957","VALID"
"1958","19970110000000001958","+255710001958","VALID"
"1959","19760407000000001959","+255710001959","VALID"
"1960","19650201000000001960","+255710001960","WARNING"
"1961","19901011000000001961","+255710001961","VALID"
"1962","19961105000000001962","+255710001962","WARNING"
"1963","19670226000000001963","+255710001963","VALID"
"1964","19830606000000001964","+255710001964","VALID"
"1965","19631228000000001965","+255710001965","CORRUPTED"
"1966","19610813000000001966","+255710001966","VALID"
"1967","19891220000000001967","+255710001967","VALID"
"1968","19620601000000001968","+255710001968","VALID"
"1969","20021006000000001969","+255710001969","VALID"
"1970","20161125000000001970","+255710001970","VALID"
"1971","20050505000000001971","+255710001971","CORRUPTED"
"1972","20181020000000001972","+255710001972","CORRUPTED"
"1973","20000425000000001973","+255710001973","WARNING"
"1974","19920119000000001974","+255710001974","WARNING"
"1975","19750504000000001975","+255710001975","VALID"
"1976","19880512000000001976","+255710001976","VALID"
"1977","20070117000000001977","+255710001977","VALID"
"1978","20160501000000001978","+255710001978","VALID"
"1979","19850309000000001979","+255710001979","VALID"
"1980","19911204000000001980","+255710001980","VALID"
"1981","20130324000000001981","+255710001981","VALID"
"1982","19650429000000001982","+255710001982","WARNING"
"1983","19900413000000001983","+255710001983","VALID"
"1984","20121016000000001984","+255710001984","VALID"
"1985","20020711000000001985","+255710001985","VALID"
"1986","19790104000000001986","+255710001986","VALID"
"1987","20000429000000001987","+255710001987","VALID"
"1988","19741108000000001988","+255710001988","VALID"
"1989","19700127000000001989","+255710001989","VALID"
"1990","19690306000000001990","+255710001990","VALID"
"1991","20090218000000001991","+255710001991","VALID"
"1992","19991107000000001992","+255710001992","VALID"
"1993","19621014000000001993","+255710001993","VALID"
"1994","20190907000000001994","+255710001994","CORRUPTED"
"1995","20050305000000001995","+255710001995","VALID"
"1996","20150625000000001996","+255710001996","VALID"
"1997","19820801000000001997","+255710001997","VALID"
"1998","20030508000000001998","+255710001998","VALID"
"1999","19640617000000001999","+255710001999","VALID"
"2000","19641213000000002000","+255710002000","VALID"
"2001","19640127000000002001","+255710002001","VALID"
"2002","19980625000000002002","+255710002002","WARNING"
"2003","19960918000000002003","+255710002003","VALID"
"2004","20181228000000002004","+255710002004","VALID"
"2005","19850924000000002005","+255710002005","VALID"
"2006","19850301000000002006","+255710002006","VALID"
"2007","19600207000000002007","+255710002007","VALID"
"2008","20070620000000002008","+255710002008","VALID"
"2009","19890710000000002009","+255710002009","CORRUPTED"
"2010","19870131000000002010","+255710002010","VALID"
"2011","20130817000000002011","+255710002011","VALID"
"2012","19830623000000002012","+255710002012","VALID"
"2013","19880922000000002013","+255710002013","WARNING"
"2014","19811204000000002014","+255710002014","WARNING"
"2015","19710620000000002015","+255710002015","VALID"
"2016","19720926000000002016","+255710002016","VALID"
"2017","19911023000000002017","+255710002017","VALID"
"2018","20000303000000002018","+255710002018","VALID"
"2019","20111013000000002019","+255710002019","VALID"
"2020","20110806000000002020","+255710002020","VALID"
"2021","19881027000000002021","+255710002021","VALID"
"2022","20020512000000002022","+255710002022","VALID"
"2023","19750328000000002023","+255710002023","VALID"
"2024","19891127000000002024","+255710002024","VALID"
"2025","20110311000000002025","+255710002025","VALID"
"2026","20150824000000002026","+255710002026","VALID"
"2027","20130224000000002027","+255710002027","VALID"
"2028","19841011000000002028","+255710002028","VALID"
"2029","20001003000000002029","+255710002029","VALID"
"2030","19631118000000002030","+255710002030","VALID"
"2031","19830529000000002031","+255710002031","WARNING"
"2032","19820331000000002032","+255710002032","VALID"
"2033","19700629000000002033","+255710002033","VALID"
"2034","20140228000000002034","+255710002034","VALID"
"2035","20040305000000002035","+255710002035","VALID"
"2036","20030809000000002036","+255710002036","WARNING"
"2037","19970616000000002037","+255710002037","VALID"
"2038","19850509000000002038","+255710002038","VALID"
"2039","19710204000000002039","+255710002039","CORRUPTED"
"2040","19740323000000002040","+255710002040","VALID"
"2041","20100925000000002041","+255710002041","VALID"
"2042","19870607000000002042","+255710002042","VALID"
"2043","20150601000000002043","+255710002043","VALID"
"2044","20121021000000002044","+255710002044","WARNING"
"2045","19930429000000002045","+255710002045","VALID"
"2046","20000526000000002046","+255710002046","VALID"
"2047","20011023000000002047","+255710002047","VALID"
"2048","20100708000000002048","+255710002048","CORRUPTED"
"2049","19620707000000002049","+255710002049","WARNING"
"2050","20170324000000002050","+255710002050","VALID"
"2051","20010518000000002051","+255710002051","VALID"
"2052","19660518000000002052","+255710002052","VALID"
"2053","19730327000000002053","+255710002053","CORRUPTED"
"2054","20060718000000002054","+255710002054","VALID"
"2055","19901118000000002055","+255710002055","VALID"
"2056","19770304000000002056","+255710002056","VALID"
"2057","19600107000000002057","+255710002057","VALID"
"2058","19890719000000002058","+255710002058","VALID"
"2059","19701123000000002059","+255710002059","VALID"
"2060","19620422000000002060","+255710002060","WARNING"
"2061","19920204000000002061","+255710002061","VALID"
"2062","20061029000000002062","+255710002062","VALID"
"2063","19631109000000002063","+255710002063","VALID"
"2064","19730303000000002064","+255710002064","VALID"
"2065","19870705000000002065","+255710002065","VALID"
"2066","20010713000000002066","+255710002066","VALID"
"2067","19920921000000002067","+255710002067","VALID"
"2068","20100303000000002068","+255710002068","VALID"
"2069","19971104000000002069","+255710002069","VALID"
"2070","19960417000000002070","+255710002070","VALID"
"2071","20131201000000002071","+255710002071","VALID"
"2072","20100928000000002072","+255710002072","WARNING"
"2073","19690731000000002073","+255710002073","VALID"
"2074","20050418000000002074","+255710002074","VALID"
"2075","19940410000000002075","+255710002075","VALID"
"2076","19721212000000002076","+255710002076","VALID"
"2077","19671221000000002077","+255710002077","VALID"
"2078","19830728000000002078","+255710002078","VALID"
"2079","19970828000000002079","+255710002079","CORRUPTED"
"2080","19951127000000002080","+255710002080","VALID"
"2081","19780504000000002081","+255710002081","VALID"
"2082","19741201000000002082","+255710002082","CORRUPTED"
"2083","19600122000000002083","+255710002083","VALID"
"2084","20120723000000002084","+255710002084","VALID"
"2085","19691222000000002085","+255710002085","CORRUPTED"
"2086","19810821000000002086","+255710002086","VALID"
"2087","19740328000000002087","+255710002087","VALID"
"2088","19790524000000002088","+255710002088","WARNING"
"2089","19920218000000002089","+255710002089","VALID"
"2090","19860825000000002090","+255710002090","VALID"
"2091","19890704000000002091","+255710002091","VALID"
"2092","19830110000000002092","+255710002092","VALID"
"2093","20171226000000002093","+255710002093","VALID"
"2094","19711225000000002094","+255710002094","VALID"
"2095","19730125000000002095","+255710002095","VALID"
"2096","19790403000000002096","+255710002096","VALID"
"2097","19681207000000002097","+255710002097","VALID"
"2098","20010630000000002098","+255710002098","VALID"
"2099","19750518000000002099","+255710002099","VALID"
"2100","20111011000000002100","+255710002100","VALID"
"2101","19700610000000002101","+255710002101","VALID"
"2102","19900710000000002102","+255710002102","WARNING"
"2103","20180709000000002103","+255710002103","VALID"
"2104","19610201000000002104","+255710002104","WARNING"
"2105","20130618000000002105","+255710002105","VALID"
"2106","19630912000000002106","+255710002106","VALID"
"2107","20000722000000002107","+255710002107","VALID"
"2108","19880711000000002108","+255710002108","VALID"
"2109","19660205000000002109","+255710002109","WARNING"
"2110","20050723000000002110","+255710002110","WARNING"
"2111","20040306000000002111","+255710002111","CORRUPTED"
"2112","19780929000000002112","+255710002112","VALID"
"2113","19860815000000002113","+255710002113","WARNING"
"2114","20100723000000002114","+255710002114","VALID"
"2115","19790929000000002115","07123","WARNING"
"2116","20001101000000002116","+255710002116","WARNING"
"2117","19830502000000002117","+255710002117","CORRUPTED"
"2118","20010708000000002118","+255710002118","VALID"
"2119","20040518000000002119","+255710002119","VALID"
"2120","20190512000000002120","+255710002120","VALID"
"2121","19700809000000002121","+255710002121","VALID"
"2122","19900128000000002122","+255710002122","WARNING"
"2123","19680616000000002123","+255710002123","VALID"
"2124","19810731000000002124","+255710002124","VALID"
"2125","19840805000000002125","+255710002125","VALID"
"2126","19670828000000002126","+255710002126","VALID"
"2127","19830514000000002127","+255710002127","VALID"
"2128","19920306000000002128","+255710002128","VALID"
"2129","19690729000000002129","+255710002129","VALID"
"2130","19960602000000002130","+255710002130","VALID"
"2131","20060313000000002131","+255710002131","VALID"
"2132","20090125000000002132","+255710002132","VALID"
"2133","19651103000000002133","+255710002133","VALID"
"2134","20101017000000002134","+255710002134","VALID"
"2135","20171029000000002135","+255710002135","VALID"
"2136","20191128000000002136","+255710002136","WARNING"
"2137","20040920000000002137","+255710002137","CORRUPTED"
"2138","19860918000000002138","+255710002138","VALID"
"2139","20090403000000002139","+255710002139","VALID"
"2140","20101031000000002140","+255710002140","VALID"
"2141","19911024000000002141","+255710002141","VALID"
"2142","19910323000000002142","+255710002142","VALID"
"2143","20110309000000002143","+255710002143","VALID"
"2144","19671203000000002144","+255710002144","VALID"
"2145","19680718000000002145","07123","WARNING"
"2146","19710415000000002146","+255710002146","VALID"
"2147","20051103000000002147","+255710002147","CORRUPTED"
"2148","20090112000000002148","+255710002148","VALID"
"2149","19771117000000002149","+255710002149","VALID"
"2150","20020812000000002150","+255710002150","VALID"
"2151","19811011000000002151","+255710002151","VALID"
"2152","20000111000000002152","+255710002152","VALID"
"2153","19921002000000002153","+255710002153","VALID"
"2154","19680610000000002154","+255710002154","VALID"
"2155","19880802000000002155","+255710002155","VALID"
"2156","19700703000000002156","+255710002156","VALID"
"2157","19930128000000002157","+255710002157","VALID"
"2158","20091115000000002158","+255710002158","VALID"
"2159","19951014000000002159","+255710002159","VALID"
"2160","20121215000000002160","+255710002160","VALID"
"2161","19850926000000002161","+255710002161","VALID"
"2162","19920808000000002162","+255710002162","VALID"
"2163","20110406000000002163","+255710002163","VALID"
"2164","20010707000000002164","+255710002164","VALID"
"2165","20021023000000002165","+255710002165","VALID"
"2166","19650716000000002166","+255710002166","VALID"
"2167","20141220000000002167","+255710002167","VALID"
"2168","19901114000000002168","+255710002168","VALID"
"2169","19741207000000002169","+255710002169","VALID"
"2170","20050906000000002170","+255710002170","VALID"
"2171","19750515000000002171","+255710002171","VALID"
"2172","19600522000000002172","+255710002172","VALID"
"2173","19640803000000002173","+255710002173","VALID"
"2174","20120726000000002174","+255710002174","VALID"
"2175","19610713000000002175","+255710002175","VALID"
"2176","19680411000000002176","+255710002176","VALID"
"2177","20050902000000002177","+255710002177","VALID"
"2178","19840530000000002178","+255710002178","VALID"
"2179","20100610000000002179","+255710002179","VALID"
